country,location_name,dedication,contract_type,satisfaction_with_income,looking_for_job,job_title,years_of_experience,seniority_in_company,time_in_position,work_modality,state,career,university,age,gender_identity,seniority,annual_base_pay
Argentina,San Juan,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,2.0,2.0,1.0,Hybrid (in-person and remote),,,,31,Male,Junior,6720.0
Argentina,Buenos Aires City,Full-Time,Remote (foreign company),3,"No, but I am open to offers.",Developer,2.0,1.0,1.0,100% remoto,Completed,Licenciatura en Informática,UNLP - Universidad Nacional de La Plata,41,varón,Junior,30240.0
Argentina,Neuquén,Part-Time,Remote (foreign company),4,"No, I am very satisfied.",Developer,2.0,2.0,1.0,100% remoto,In progress,Licenciatura en Sistemas de Información,UNCOMA - Universidad Nacional del Comahu,23,Male,Junior,11760.0
Argentina,Entre Ríos,Full-Time,Remote (foreign company),4,"No, I am very satisfied.",Networking,15.0,0.0,0.0,100% remoto,Completed,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,37,Male,Senior,18144.0
Argentina,Mendoza,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,3.0,0.0,0.0,100% remoto,,,,24,Prefiero no decir,Semi-Senior,14784.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),1,"No, but I am open to offers.",SysAdmin / DevOps / SRE,15.0,7.0,7.0,100% remoto,In progress,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,36,Male,Senior,12579.84
Argentina,Buenos Aires City,Full-Time,Staff (permanent),4,"No, but I am open to offers.",QA / Tester,0.0,0.0,0.0,Hybrid (in-person and remote),In progress,Licenciatura en Informática,UNQ - Universidad Nacional de Quilmes,32,Female,Junior,8064.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,3.0,3.0,1.0,100% remoto,,,,28,Female,Semi-Senior,10080.0
Argentina,Tucumán,Full-Time,Staff (permanent),3,"No, but I am open to offers.",QA / Tester,2.0,2.5,2.0,Hybrid (in-person and remote),Completed,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,27,Female,Junior,9172.8
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,10.0,3.0,1.0,100% remoto,Incomplete,Ingeniería en Informática,UADE - Universidad Argentina De la Empresa,40,Male,Senior,27854.399999999998
Argentina,Buenos Aires,Full-Time,Remote (foreign company),4,"No, I am very satisfied.",Developer,6.0,1.0,4.0,100% remoto,,,,30,Male,Senior,40320.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",profe bootcamp backend,2.0,2.0,2.0,100% remoto,In progress,Tecnicatura en Informática,UNGS - Universidad Nacional de General Sarmiento,31,Female,Junior,5544.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),4,"No, I am very satisfied.",Technical Leader,14.0,4.0,2.0,Hybrid (in-person and remote),,,,40,Male,Senior,24024.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),4,"No, I am very satisfied.",Developer,5.0,1.5,1.5,100% remoto,Completed,Ingeniería en Informática,,44,Hombre,Semi-Senior,19824.0
Argentina,Neuquén,Full-Time,Staff (permanent),2,"No, but I am open to offers.","Admin de bbdd, soporte, asistencia a usuarios, atención remota, soporte a soft de 3ros",18.0,15.0,15.0,100% presencial,Completed,Analista de Sistemas,,38,Male,Senior,6720.0
Argentina,Neuquén,Full-Time,Staff (permanent),3,"No, I am very satisfied.",SysAdmin / DevOps / SRE,6.0,5.0,5.0,Hybrid (in-person and remote),,,,33,Male,Senior,14313.599999999999
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,17.0,2.0,2.0,100% remoto,Completed,Licenciatura en Sistemas de Información,UBA - Universidad de Buenos Aires,42,Male,Senior,15926.400000000001
Argentina,Jujuy,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Technical Leader,15.0,2.0,0.0,100% remoto,,,,40,Male,Senior,14851.199999999999
Argentina,Buenos Aires City,Part-Time,Staff (permanent),1,"Yes, I am actively looking.",Technical Writer,1.0,9.0,1.0,100% remoto,,,,38,HETEROSEXUAL,Junior,4704.0
Argentina,Santa Fe,Full-Time,Staff (permanent),4,"No, but I am open to offers.",Developer,4.0,0.0,0.0,100% remoto,In progress,Ingeniería en Informática,,26,Female,Semi-Senior,19488.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Data Engineer,10.0,0.0,0.0,Hybrid (in-person and remote),,,,30,A-4AR Fightinghawk,Senior,23520.0
Argentina,Buenos Aires City,Full-Time,Contract,3,"No, but I am open to offers.",Manager / Director,4.0,4.0,3.0,100% remoto,Incomplete,,UADER - Universidad Autónoma de Entre Ríos,29,Male,Semi-Senior,7257.599999999999
Argentina,Santa Fe,Full-Time,Remote (foreign company),4,"No, but I am open to offers.",Developer,7.0,2.0,2.0,100% remoto,,,,35,Male,Senior,47712.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),4,"No, but I am open to offers.",Technical Leader,5.0,2.0,1.0,100% remoto,Completed,Doctor en Física,UNLP - Universidad Nacional de La Plata,34,Male,Semi-Senior,20832.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"No, I am very satisfied.",Functional Analyst + QA,2.0,0.0,0.0,100% remoto,Incomplete,Ciencias de la Comunicacion,UBA - Universidad de Buenos Aires,39,Female,Junior,5880.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",presales,2.0,1.0,1.0,Hybrid (in-person and remote),In progress,Ingeniería en Telecomunicaciones,UADE - Universidad Argentina De la Empresa,24,Male,Junior,5241.6
Argentina,Córdoba,Part-Time,Freelance,3,"Yes, I am actively looking.",Developer,1.0,0.0,1.0,100% remoto,,,,24,Female,Junior,6048.0
Argentina,Santa Fe,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Designer,6.0,2.0,2.0,Hybrid (in-person and remote),Incomplete,Diseño Gráfico,,28,Female,Senior,6048.0
Argentina,Córdoba,Full-Time,Staff (permanent),3,"No, I am very satisfied.",Developer,4.0,0.0,4.0,100% remoto,,,,30,Male,Semi-Senior,12768.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Project Manager,2.0,0.0,2.0,100% remoto,,,,42,Female,Junior,7728.0
Argentina,Buenos Aires,Full-Time,Remote (foreign company),4,"No, I am very satisfied.",Product Manager,5.0,0.0,0.0,100% remoto,In progress,Diseño Gráfico,UBA - Universidad de Buenos Aires,29,Female,Semi-Senior,33600.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",SysAdmin / DevOps / SRE,2.0,2.0,1.0,Hybrid (in-person and remote),In progress,Analista de Sistemas,UAI - Universidad Abierta Interamericana,42,Male,Junior,7728.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"No, but I am open to offers.",SysAdmin / DevOps / SRE,6.0,0.0,0.0,100% remoto,,,,41,Male,Senior,23049.6
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"Yes, I am actively looking.",Developer,3.0,1.0,1.0,100% remoto,Completed,Analista Programador,UTN - Universidad Tecnológica Nacional,34,Male,Semi-Senior,13440.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,1.0,1.0,1.0,100% remoto,In progress,Ingeniería en Sistemas de Información,UAI - Universidad Abierta Interamericana,25,Male,Junior,6165.599999999999
Argentina,Buenos Aires City,Full-Time,Staff (permanent),4,"No, I am very satisfied.",Infosec,6.0,1.0,1.0,Hybrid (in-person and remote),In progress,ciberinteligencia,,34,Agénero,Senior,16766.4
Argentina,Córdoba,Full-Time,Remote (foreign company),4,"No, I am very satisfied.",Recruiter / HR,12.0,1.0,1.0,100% remoto,Completed,Licenciatura en Administración de Empresas,UNC - Universidad Nacional de Córdoba,39,Male,Senior,15960.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",BI Analyst / Data Analyst,0.0,0.0,0.0,Hybrid (in-person and remote),In progress,Licenciatura en Ciencias de la Computación,UBA - Universidad de Buenos Aires,27,Female,Junior,6182.400000000001
Argentina,Santa Fe,Full-Time,Remote (foreign company),4,"No, I am very satisfied.",IM & Cloud,4.0,4.0,1.0,100% remoto,,,,29,Male,Semi-Senior,10248.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",SysAdmin / DevOps / SRE,1.0,0.0,0.0,Hybrid (in-person and remote),,,,30,Male,Junior,10416.0
Argentina,Santa Fe,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Business Analyst,1.0,1.0,1.0,100% remoto,Completed,Ingeniería Industrial,UNR - Universidad Nacional de Rosario,27,Male,Junior,7431.7824
Argentina,Buenos Aires,Full-Time,Contract,3,"No, but I am open to offers.",SysAdmin / DevOps / SRE,14.0,0.0,0.0,Hybrid (in-person and remote),,,,43,Male,Senior,15456.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),4,"No, but I am open to offers.",UX Designer,10.0,2.0,5.0,100% remoto,Incomplete,Diseño Gráfico,UBA - Universidad de Buenos Aires,33,Female,Senior,16699.199999999997
Argentina,Buenos Aires City,Full-Time,Contract,3,"No, but I am open to offers.",Developer,7.0,6.0,6.0,100% remoto,,,,32,Male,Senior,13776.0
Argentina,Buenos Aires,Full-Time,Remote (foreign company),2,"No, but I am open to offers.",QA / Tester,3.0,1.0,1.0,100% remoto,,,,29,Male,Semi-Senior,4218.185328
Argentina,Neuquén,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Architect,12.0,0.0,0.0,100% remoto,,,,40,Male,Senior,31315.199999999997
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Data Engineer,4.0,3.0,1.0,Hybrid (in-person and remote),,,,32,Female,Semi-Senior,28660.800000000003
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Data Engineer,13.0,2.0,2.0,100% remoto,,,,38,Female,Senior,14296.800000000001
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, I am very satisfied.",Infosec,28.0,10.0,0.0,Hybrid (in-person and remote),Completed,Ingeniería Electrónica,UBA - Universidad de Buenos Aires,54,Male,Senior,12833.856
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, I am very satisfied.",SysAdmin / DevOps / SRE,15.0,0.0,0.0,100% remoto,,,,43,Male,Senior,13440.0
Argentina,Mendoza,Full-Time,Staff (permanent),3,"No, but I am open to offers.",QA / Tester,3.0,1.0,1.0,100% remoto,,,,32,Male,Semi-Senior,10080.0
Argentina,Córdoba,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Manager / Director,20.0,1.0,1.0,100% remoto,,,,40,Female,Senior,31920.0
Argentina,Santa Fe,Full-Time,Contract,2,"No, but I am open to offers.",HelpDesk,2.0,2.0,2.0,Hybrid (in-person and remote),Completed,,,33,Male,Junior,4336.9536
Argentina,Chaco,Full-Time,Staff (permanent),3,"No, but I am open to offers.",SysAdmin / DevOps / SRE,14.0,10.0,10.0,100% remoto,Incomplete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,46,Male,Senior,11928.0
Argentina,Córdoba,Full-Time,Remote (foreign company),3,"No, but I am open to offers.",UX Designer,0.0,0.0,0.0,Hybrid (in-person and remote),Completed,Diseño Industrial,UNC - Universidad Nacional de Córdoba,25,Female,Junior,5140.799999999999
Argentina,Buenos Aires City,Full-Time,Remote (foreign company),4,"No, but I am open to offers.",Developer,12.0,2.0,2.0,100% remoto,,,,32,Male,Senior,11088.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,2.0,0.0,0.0,100% remoto,Completed,Tecnicatura en Programación,UNLaM - Universidad Nacional de La Matanza,26,Male,Junior,12219.5808
Argentina,Córdoba,Full-Time,Staff (permanent),1,"No, but I am open to offers.",Data Scientist,5.0,4.0,1.0,100% remoto,,,,33,Male,Semi-Senior,31920.0
Argentina,Buenos Aires,Full-Time,Remote (foreign company),3,"No, but I am open to offers.",QA / Tester,1.0,1.0,1.0,100% remoto,,,,35,Female,Junior,6048.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Project Manager,0.0,1.0,0.0,100% presencial,Completed,,,22,Male,Junior,5880.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",UX Designer,7.0,5.0,2.0,Hybrid (in-person and remote),,,,33,Male,Senior,19219.199999999997
Argentina,Santa Fe,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Coordinador de Equipo de TI,5.0,4.0,1.0,Hybrid (in-person and remote),,,,28,Male,Semi-Senior,15288.0
Argentina,Santa Fe,Full-Time,Remote (foreign company),3,"No, but I am open to offers.",Developer,2.0,0.0,0.0,100% remoto,Completed,,,21,Male,Junior,25536.0
Argentina,Córdoba,Full-Time,Contract,2,"Yes, I am actively looking.",SysAdmin / DevOps / SRE,1.5,1.0,1.0,100% presencial,,,,25,Female,Junior,4200.0
Argentina,Santa Fe,Full-Time,Contract,3,"No, but I am open to offers.",QA / Tester,5.0,3.0,5.0,100% remoto,,,,35,Male,Semi-Senior,7392.0
Argentina,Buenos Aires,Full-Time,Contract,2,"No, but I am open to offers.",UX Designer,1.0,1.0,1.0,100% remoto,Incomplete,Licenciatura en Publicidad,UAI - Universidad Abierta Interamericana,30,Male,Junior,7492.799999999999
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,0.0,0.0,0.0,Hybrid (in-person and remote),Completed,Tecnicatura en Programación,UNLaM - Universidad Nacional de La Matanza,27,Male,Junior,6720.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, I am very satisfied.",HelpDesk,4.0,1.0,1.0,Hybrid (in-person and remote),,,,30,Male,Semi-Senior,6048.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, I am very satisfied.",Data Scientist,3.0,0.0,0.0,100% remoto,Completed,Licenciatura en Física,UNC - Universidad Nacional de Córdoba,34,Male,Semi-Senior,11760.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,10.0,7.0,7.0,Hybrid (in-person and remote),,,,35,Male,Senior,8126.664
Argentina,Chubut,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,4.0,0.0,0.0,100% remoto,,,,34,Male,Semi-Senior,10752.0
Argentina,Buenos Aires City,Full-Time,Contract,1,"No, but I am open to offers.",Infosec,6.0,0.0,0.0,100% remoto,,,,36,Female,Senior,6713.279999999999
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Data Scientist,2.0,2.5,2.5,100% remoto,In progress,Analista de Sistemas,ORT,25,Male,Junior,11088.0
Argentina,Buenos Aires City,Full-Time,Contract,1,"Yes, I am actively looking.","Product designer, branding.",2.0,0.0,0.0,Hybrid (in-person and remote),,,,28,Female,Junior,6115.200000000001
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Data Scientist,1.0,0.0,0.0,Hybrid (in-person and remote),,,,29,Fluido,Junior,11760.0
Argentina,San Luis,Part-Time,Staff (permanent),4,"No, I am very satisfied.",UX Designer,5.0,1.5,1.5,100% remoto,Completed,Tec. en Licenciatura en Marketing DELETEME Tec. en escritura de guión y dirección de cine y tv,Universidad Siglo 21,31,Female,Semi-Senior,6384.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",UX Designer,6.0,0.0,0.0,Hybrid (in-person and remote),,,,34,Female,Senior,7560.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",SysAdmin / DevOps / SRE,5.0,1.0,1.0,100% remoto,Completed,Ingeniería en Software,,40,Male,Semi-Senior,16800.0
Argentina,Buenos Aires City,Full-Time,Remote (foreign company),3,"No, but I am open to offers.",Project Manager,15.0,0.0,3.0,100% remoto,Incomplete,Ingeniería en Informática,UBA - Universidad de Buenos Aires,33,Female,Senior,47040.0
Argentina,Buenos Aires City,Full-Time,Remote (foreign company),4,"No, but I am open to offers.",Technical Leader,8.0,1.0,1.0,100% remoto,,,,32,BATMAN,Senior,53760.0
Argentina,Salta,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Project Manager,0.0,7.0,0.0,100% remoto,,,,30,Male,Junior,15120.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",BI Analyst / Data Analyst,1.0,0.0,0.0,Hybrid (in-person and remote),Completed,,,34,Male,Junior,8064.0
Argentina,Buenos Aires City,Full-Time,Contract,1,"No, but I am open to offers.",UX Designer,1.0,0.0,2.0,100% remoto,Completed,Diseño Gráfico,UADE - Universidad Argentina De la Empresa,24,Female,Junior,9072.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, I am very satisfied.",Developer,1.0,0.0,0.0,100% remoto,,,,30,Male,Junior,7405.4400000000005
Argentina,Buenos Aires,Full-Time,Remote (foreign company),4,"No, but I am open to offers.",QA / Tester,10.0,0.0,0.0,100% remoto,,,,31,Prefiero no decir,Senior,11760.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Product Manager,1.0,0.0,0.0,100% remoto,,,,25,Female,Junior,12264.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),4,"No, I am very satisfied.",Data Engineer,12.0,0.0,0.0,Hybrid (in-person and remote),In progress,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,40,Mujer,Senior,24259.199999999997
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",SEO analyst,3.0,0.0,0.0,100% remoto,In progress,Licenciatura en Comunicación,UBA - Universidad de Buenos Aires,30,Queer,Semi-Senior,9408.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,22.0,4.0,4.0,Hybrid (in-person and remote),,,,46,Male,Senior,11088.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Data Engineer,4.0,2.0,1.0,Hybrid (in-person and remote),,,,28,Male,Semi-Senior,26880.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"Yes, I am actively looking.",Manager / Director,20.0,8.0,2.0,Hybrid (in-person and remote),,,,41,Male,Senior,31348.800000000003
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",SysAdmin / DevOps / SRE,4.0,4.0,4.0,Hybrid (in-person and remote),,,,32,Male,Semi-Senior,4838.4
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Infosec,15.0,5.0,2.0,Hybrid (in-person and remote),,,,41,Male,Senior,15355.199999999999
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Product Owner,15.0,1.0,1.0,Hybrid (in-person and remote),Completed,Licenciatura en Sistemas de Información,UADE - Universidad Argentina De la Empresa,38,Male,Senior,27014.015280000003
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,2.0,2.0,2.0,Hybrid (in-person and remote),,,,32,Male,Junior,5040.0
